ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
7546	"ENSG00000111011.13"	"RSRC2"	chr12	-	123003385	123005975	123003385	123003576	123005931	123005975	7546	81,50	165,195	54,34	208,158	197	99	0.0376720727369	0.508199462813	0.198,0.114	0.115,0.098	0.049
5884	"ENSG00000162066.10"	"AMDHD2"	chr16	+	2578452	2578719	2578452	2578560	2578650	2578719	5884	19,14	1,3	10,8	5,5	188	99	0.0386108094977	0.518269371464	0.909,0.711	0.513,0.457	0.325
6303	"ENSG00000065029.10"	"ZNF76"	chr6	+	35262232	35262753	35262232	35262346	35262556	35262753	6303	34,14	9,3	39,22	3,1	197	99	0.0386362089185	0.518269371464	0.655,0.701	0.867,0.917	-0.214
3271	"ENSG00000125967.12"	"NECAB3"	chr20	-	32247690	32248201	32247690	32247809	32248064	32248201	3271	48,39	25,31	48,30	16,10	197	99	0.0388192231308	0.518822829752	0.491,0.387	0.601,0.601	-0.162
5800	"ENSG00000147813.11"	"NAPRT1"	chr8	-	144658247	144658742	144658247	144658332	144658601	144658742	5800	32,21	94,97	26,19	57,39	197	99	0.0388953696391	0.518822829752	0.146,0.098	0.186,0.197	-0.07
306	"ENSG00000011485.10"	"PPP5C"	chr19	+	46890622	46891705	46890622	46890710	46891664	46891705	306	1,1	188,208	6,3	148,106	197	99	0.0390947446119	0.520025625257	0.003,0.002	0.02,0.014	-0.015
242	"ENSG00000155363.14"	"MOV10"	chr1	+	113242515	113242962	113242515	113242604	113242840	113242962	242	69,51	146,71	39,24	103,73	197	99	0.0392902487063	0.521105682531	0.192,0.265	0.16,0.142	0.078
4466	"ENSG00000166986.8"	"MARS"	chr12	+	57883049	57883341	57883049	57883128	57883206	57883341	4466	18,0	416,190	22,16	354,318	176	99	0.0393948017033	0.521105682531	0.024,0.0	0.034,0.028	-0.019
2006	"ENSG00000185246.13"	"PRPF39"	chr14	+	45565305	45566208	45565305	45565431	45566089	45566208	2006	12,16	57,37	23,16	38,29	197	99	0.0396817826092	0.522185512821	0.096,0.179	0.233,0.217	-0.087
3047	"ENSG00000106263.13"	"EIF3B"	chr7	+	2419028	2420375	2419028	2419146	2419838	2420375	3047	67,68	96,57	48,36	86,66	197	99	0.0397474131377	0.522185512821	0.26,0.375	0.219,0.215	0.101
5490	"ENSG00000160781.11"	"PAQR6"	chr1	-	156215572	156216041	156215572	156215778	156215913	156216041	5490	7,0	1,1	2,1	0,0	197	99	0.0398054055342	0.522185512821	0.779,0.0	1.0,1.0	-0.611
5783	"ENSG00000166012.10"	"TAF1D"	chr11	-	93463842	93464382	93463842	93463878	93464315	93464382	5783	36,174	236,335	77,49	358,273	197	99	0.0400417043705	0.523842297287	0.071,0.207	0.098,0.083	0.048
1560	"ENSG00000122952.12"	"ZWINT"	chr10	-	58119447	58120144	58119447	58119614	58119778	58120144	1560	71,99	264,394	89,67	243,189	197	99	0.040563076087	0.529209228291	0.119,0.112	0.155,0.151	-0.038
4888	"ENSG00000119688.16"	"ABCD4"	chr14	-	74763035	74764772	74763035	74763152	74764632	74764772	4888	9,8	21,24	13,8	13,10	197	99	0.0412006457463	0.536058674983	0.177,0.143	0.334,0.287	-0.151
3060	"ENSG00000104886.5"	"PLEKHJ1"	chr19	-	2233152	2234060	2233152	2233904	2233996	2234060	3060	12,45	194,106	16,11	146,129	190	99	0.0414355264345	0.537645713572	0.031,0.181	0.054,0.043	0.057
2525	"ENSG00000119707.9"	"RBM25"	chr14	+	73577538	73578510	73577538	73577863	73578235	73578510	2525	51,116	134,121	42,25	105,82	197	99	0.0422000456293	0.544622645006	0.161,0.325	0.167,0.133	0.093
995	"ENSG00000182199.6"	"SHMT2"	chr12	+	57625993	57626358	57625993	57626075	57626235	57626358	995	22,25	471,269	24,15	555,439	197	99	0.0422019647222	0.544622645006	0.023,0.045	0.021,0.017	0.015
1634	"ENSG00000092841.14"	"MYL6"	chr12	+	56553370	56553932	56553370	56553406	56553758	56553932	1634	1170,879	43,42	987,719	30,16	197	99	0.0427011088967	0.54597253656	0.932,0.913	0.943,0.958	-0.028
3555	"ENSG00000055118.10"	"KCNH2"	chr7	-	150648008	150648923	150648008	150648208	150648535	150648923	3555	54,41	1134,1103	48,27	691,514	197	99	0.0426443115422	0.54597253656	0.023,0.018	0.034,0.026	-0.01
4745	"ENSG00000196628.9"	"TCF4"	chr18	-	52896077	52899902	52896077	52896307	52899739	52899902	4745	10,10	18,12	5,3	21,14	197	99	0.0427651734853	0.54597253656	0.218,0.295	0.107,0.097	0.154
5727	"ENSG00000140553.12"	"UNC45A"	chr15	+	91491371	91492024	91491371	91491513	91491883	91492024	5727	9,11	95,115	20,11	101,67	197	99	0.0425331679711	0.54597253656	0.045,0.046	0.091,0.076	-0.038
3517	"ENSG00000141562.13"	"NARF"	chr17	+	80441591	80442826	80441591	80441655	80442688	80442826	3517	167,149	404,475	232,140	472,308	197	99	0.0429155945685	0.546427971484	0.172,0.136	0.198,0.186	-0.038
2145	"ENSG00000177943.9"	"MAMDC4"	chr9	+	139750915	139751278	139750915	139751027	139751161	139751278	2145	10,12	37,23	15,12	21,13	197	99	0.0434972091153	0.546435719738	0.12,0.208	0.264,0.317	-0.127
251	"ENSG00000204463.8"	"BAG6"	chr6	-	31608250	31608481	31608250	31608305	31608421	31608481	251	4,11	116,101	5,5	162,180	197	99	0.0432154705305	0.546435719738	0.017,0.052	0.015,0.014	0.02
3877	"ENSG00000099783.7"	"HNRNPM"	chr19	+	8530207	8530399	8530207	8530246	8530363	8530399	3877	651,651	140,58	358,371	79,82	197	99	0.0434115513256	0.546435719738	0.7,0.849	0.695,0.695	0.08
5174	"ENSG00000099875.10"	"MKNK2"	chr19	-	2042605	2042869	2042605	2042661	2042764	2042869	5174	15,9	218,374	22,15	298,202	197	99	0.0434478466223	0.546435719738	0.033,0.012	0.036,0.036	-0.013
682	"ENSG00000125651.9"	"GTF2F1"	chr19	-	6381369	6381626	6381369	6381489	6381564	6381626	682	6,18	239,321	5,2	242,185	173	99	0.0436046983411	0.546435719738	0.014,0.031	0.012,0.006	0.013
988	"ENSG00000211450.5"	"C11orf31"	chr11	+	57509153	57509398	57509153	57509189	57509280	57509398	988	11,7	68,82	2,1	44,60	189	99	0.0431647458212	0.546435719738	0.078,0.043	0.023,0.009	0.044
3249	"ENSG00000064607.12"	"SUGP2"	chr19	-	19105174	19106089	19105174	19105295	19105952	19106089	3249	115,132	98,84	103,71	113,72	197	99	0.0437530683894	0.546855936143	0.371,0.441	0.314,0.331	0.084
2692	"ENSG00000239382.6"	"ALKBH6"	chr19	-	36503922	36504324	36503922	36503991	36504245	36504324	2692	17,12	86,74	23,18	69,57	197	99	0.0444138988248	0.550778609905	0.09,0.075	0.143,0.137	-0.058
441	"ENSG00000157600.7"	"TMEM164"	chrX	+	109246728	109247392	109246728	109246813	109247110	109247392	441	85,60	0,0	61,41	3,2	197	99	0.0443084153115	0.550778609905	1.0,1.0	0.911,0.912	0.089
5968	"ENSG00000158850.10"	"B4GALT3"	chr1	-	161146223	161146896	161146223	161146369	161146701	161146896	5968	18,38	5,10	21,12	13,8	197	99	0.0442716882167	0.550778609905	0.644,0.656	0.448,0.43	0.211
1957	"ENSG00000011295.11"	"TTC19"	chr17	+	15929853	15932100	15929853	15930016	15930687	15932100	1957	4,5	168,70	12,8	125,92	197	99	0.0451907405545	0.55541143451	0.012,0.035	0.046,0.042	-0.02
5215	"ENSG00000172262.7"	"ZNF131"	chr5	+	43161350	43162033	43161350	43161715	43161810	43162033	5215	29,6	26,13	35,23	20,11	193	99	0.0451275005959	0.55541143451	0.364,0.191	0.473,0.518	-0.218
5505	"ENSG00000147789.11"	"ZNF7"	chr8	+	146054427	146054989	146054427	146054475	146054829	146054989	5505	3,3	5,2	9,6	1,1	197	99	0.0452439692346	0.55541143451	0.232,0.43	0.819,0.751	-0.454
7456	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179043126	179044111	179043126	179043219	179044021	179044111	7456	169,229	35,52	288,184	37,31	197	99	0.0452540186035	0.55541143451	0.708,0.689	0.796,0.749	-0.074
5212	"ENSG00000127980.11"	"PEX1"	chr7	-	92130820	92131393	92130820	92130987	92131203	92131393	5212	4,0	22,22	4,3	11,9	197	99	0.0454786024329	0.556732917186	0.084,0.0	0.155,0.143	-0.107
2270	"ENSG00000111300.5"	"NAA25"	chr12	-	112477032	112478382	112477032	112477143	112478284	112478382	2270	31,18	67,66	42,28	63,52	197	99	0.0459733798342	0.55715866216	0.189,0.121	0.251,0.213	-0.077
2310	"ENSG00000130935.5"	"NOL11"	chr17	+	65734237	65735126	65734237	65734471	65735047	65735126	2310	10,8	297,333	14,11	245,205	197	99	0.0459813847604	0.55715866216	0.017,0.012	0.028,0.026	-0.012
3951	"ENSG00000143418.15"	"CERS2"	chr1	-	150939867	150940190	150939867	150939960	150940139	150940190	3951	23,21	198,253	35,21	201,154	197	99	0.0458420393681	0.55715866216	0.055,0.04	0.08,0.064	-0.025
4534	"ENSG00000172037.9"	"LAMB2"	chr3	-	49158546	49159025	49158546	49158795	49158865	49159025	4534	7,25	5,11	10,6	14,8	168	99	0.0458930846212	0.55715866216	0.452,0.573	0.296,0.307	0.211
4171	"ENSG00000143224.13"	"PPOX"	chr1	+	161136889	161137276	161136889	161137024	161137160	161137276	4171	87,18	45,15	102,60	33,22	197	99	0.0464618222074	0.558715144827	0.493,0.376	0.608,0.578	-0.158
4431	"ENSG00000159377.6"	"PSMB4"	chr1	+	151373714	151374106	151373714	151373831	151374017	151374106	4431	58,74	1172,937	75,45	754,609	197	99	0.0463179145397	0.558715144827	0.024,0.038	0.048,0.036	-0.011
887	"ENSG00000113108.13"	"APBB3"	chr5	-	139941171	139941434	139941171	139941286	139941428	139941434	887	45,27	2,1	23,15	4,3	197	99	0.0464277907765	0.558715144827	0.919,0.931	0.743,0.715	0.196
5885	"ENSG00000115355.11"	"CCDC88A"	chr2	-	55522732	55523192	55522732	55522863	55523085	55523192	5885	226,133	19,17	129,108	6,5	197	99	0.0468283976809	0.561704860847	0.857,0.797	0.915,0.916	-0.089
6291	"ENSG00000100823.7"	"APEX1"	chr14	+	20923384	20923862	20923384	20923548	20923736	20923862	6291	670,468	3,5	444,352	9,5	197	99	0.0471045873098	0.563598102435	0.991,0.979	0.961,0.973	0.018
4894	"ENSG00000143633.8"	"C1orf131"	chr1	-	231359508	231361269	231359508	231360160	231361216	231361269	4894	0,10	111,147	7,4	68,52	197	99	0.0484032547568	0.576327708795	0.0,0.033	0.049,0.037	-0.026
5538	"ENSG00000007202.10"	"KIAA0100"	chr17	-	26970181	26970677	26970181	26970329	26970627	26970677	5538	6,5	212,76	15,9	157,124	197	99	0.0484105593276	0.576327708795	0.014,0.032	0.046,0.035	-0.018
815	"ENSG00000182484.10"	"WASH6P"	chrX	+	155251987	155252499	155251987	155252204	155252363	155252499	815	20,6	39,29	18,10	22,14	197	99	0.0485463911792	0.576503528168	0.205,0.094	0.291,0.264	-0.128
2791	"ENSG00000181085.10"	"MAPK15"	chr8	+	144800216	144800472	144800216	144800246	144800381	144800472	2791	2,1	17,23	4,2	11,7	197	99	0.0493612125372	0.580493591495	0.056,0.021	0.155,0.126	-0.102
3513	"ENSG00000185163.5"	"DDX51"	chr12	-	132626042	132626501	132626042	132626151	132626394	132626501	3513	11,30	33,20	22,18	12,9	197	99	0.0491141843295	0.580493591495	0.143,0.43	0.48,0.501	-0.204
4836	"ENSG00000117335.14"	"CD46"	chr1	+	207932983	207934791	207932983	207933048	207934593	207934791	4836	8,250	2,2	146,156	0,0	197	99	0.0493650749159	0.580493591495	0.668,0.984	1.0,1.0	-0.174
5349	"ENSG00000177082.8"	"WDR73"	chr15	-	85188701	85189579	85188701	85189067	85189414	85189579	5349	8,5	23,19	10,7	12,10	197	99	0.0493699925568	0.580493591495	0.149,0.117	0.295,0.26	-0.144
4411	"ENSG00000175061.13"	"C17orf76-AS1"	chr17	+	16342350	16342728	16342350	16342374	16342640	16342728	4411	23,4	665,229	20,18	1320,966	197	99	0.0498332204811	0.584497034313	0.017,0.009	0.008,0.009	0.005
1955	"ENSG00000160055.15"	"TMEM234"	chr1	-	32680736	32681396	32680736	32680817	32681273	32681396	1955	4,1	11,1	5,3	2,1	197	99	0.0501879921481	0.586336639373	0.155,0.334	0.557,0.601	-0.334
2624	"ENSG00000237125.4"	"HAND2-AS1"	chr4	+	174457998	174463082	174457998	174458121	174460348	174463082	2624	0,16	1,1	2,2	0,0	197	99	0.0502363185351	0.586336639373	0.0,0.889	1.0,1.0	-0.555
4722	"ENSG00000132463.9"	"GRSF1"	chr4	-	71691012	71691962	71691012	71691148	71691840	71691962	4722	20,30	250,308	29,20	193,154	197	99	0.0504851283139	0.587799953621	0.039,0.047	0.07,0.061	-0.023
6996	"ENSG00000112651.7"	"MRPL2"	chr6	-	43023634	43023934	43023634	43023745	43023818	43023934	6996	11,19	350,472	18,14	282,230	171	99	0.0508709564874	0.590847548276	0.018,0.023	0.036,0.034	-0.015
2680	"ENSG00000175634.10"	"RPS6KB2"	chr11	+	67200596	67200918	67200596	67200687	67200810	67200918	2680	20,14	219,105	30,19	155,122	197	99	0.0512054102943	0.591845057819	0.044,0.063	0.089,0.073	-0.027
4999	"ENSG00000160688.14"	"FLAD1"	chr1	+	154965188	154965587	154965188	154965262	154965377	154965587	4999	2,2	117,103	4,3	66,48	197	99	0.05114234806	0.591845057819	0.009,0.01	0.03,0.03	-0.02
2689	"ENSG00000198000.7"	"NOL8"	chr9	-	95060538	95061236	95060538	95060618	95061165	95061236	2689	55,77	161,193	64,46	109,97	197	99	0.0514989075005	0.593796119897	0.147,0.167	0.228,0.192	-0.053
5405	"ENSG00000124784.4"	"RIOK1"	chr6	+	7402835	7403130	7402835	7402948	7403049	7403130	5405	5,15	141,249	15,9	135,114	197	99	0.0524289997655	0.603060137399	0.018,0.029	0.053,0.038	-0.022
6178	"ENSG00000137955.11"	"RABGGTB"	chr1	+	76255636	76255959	76255636	76255742	76255836	76255959	6178	156,158	45,36	187,155	70,58	192	99	0.0526488555097	0.604129758885	0.641,0.694	0.579,0.579	0.089
1441	"ENSG00000130822.11"	"PNCK"	chrX	-	152936739	152937127	152936739	152936815	152937003	152937127	1441	24,0	32,11	22,12	20,9	197	99	0.0531357407864	0.608250955829	0.274,0.0	0.356,0.401	-0.241
7184	"ENSG00000180979.5"	"LRRC57"	chr15	-	42839458	42840442	42839458	42839727	42840303	42840442	7184	6,1	90,65	6,4	49,34	197	99	0.0532898317502	0.608551987517	0.032,0.008	0.058,0.056	-0.037
1216	"ENSG00000137207.7"	"YIPF3"	chr6	-	43480806	43481189	43480806	43480836	43481096	43481189	1216	129,304	0,0	177,123	2,2	197	99	0.0539402163572	0.610383243915	1.0,1.0	0.978,0.969	0.026
142	"ENSG00000049656.9"	"CLPTM1L"	chr5	-	1321749	1321934	1321749	1321794	1321878	1321934	142	1,3	101,66	4,3	50,37	182	99	0.0542192591718	0.610383243915	0.005,0.024	0.042,0.042	-0.028
1764	"ENSG00000149636.11"	"DSN1"	chr20	-	35399275	35399876	35399275	35399596	35399827	35399876	1764	10,6	39,43	14,9	33,23	197	99	0.0539743394289	0.610383243915	0.114,0.066	0.176,0.164	-0.08
2321	"ENSG00000137409.14"	"MTCH1"	chr6	-	36938181	36938470	36938181	36938249	36938422	36938470	2321	13,0	106,135	11,7	89,68	197	99	0.0541209589182	0.610383243915	0.058,0.0	0.058,0.049	-0.025
6031	"ENSG00000188283.7"	"ZNF383"	chr19	+	37726450	37726976	37726450	37726577	37726880	37726976	6031	3,1	19,17	3,3	7,7	197	99	0.0538225934587	0.610383243915	0.074,0.029	0.177,0.177	-0.126
6894	"ENSG00000183963.14"	"SMTN"	chr22	+	31476435	31476740	31476435	31476555	31476661	31476740	6894	31,23	1,2	17,11	4,3	197	99	0.05402900986	0.610383243915	0.94,0.852	0.681,0.648	0.231
1110	"ENSG00000172432.14"	"GTPBP2"	chr6	-	43592624	43593297	43592624	43592768	43593099	43593297	1110	322,577	1,10	696,506	3,2	197	99	0.055415346536	0.620912659305	0.994,0.967	0.991,0.992	-0.011
6224	"ENSG00000196756.7"	"SNHG17"	chr20	-	37049652	37050888	37049652	37049745	37050738	37050888	6224	66,0	34,18	32,21	12,13	197	99	0.0552947621347	0.620912659305	0.494,0.0	0.573,0.448	-0.263
4677	"ENSG00000021776.6"	"AQR"	chr15	-	35166028	35167065	35166028	35166200	35166877	35167065	4677	1,6	133,110	7,5	91,70	197	99	0.0557828144113	0.623562822128	0.004,0.027	0.037,0.035	-0.021
3429	"ENSG00000186166.4"	"CCDC84"	chr11	+	118882648	118882964	118882648	118882713	118882858	118882964	3429	16,22	8,16	9,5	13,9	197	99	0.055944780306	0.623908767722	0.501,0.409	0.258,0.218	0.217
2458	"ENSG00000176986.10"	"SEC24C"	chr10	+	75530037	75530556	75530037	75530151	75530466	75530556	2458	178,205	0,0	199,137	3,2	197	99	0.0562609426959	0.625968712892	1.0,1.0	0.971,0.972	0.028
6333	"ENSG00000157379.9"	"DHRS1"	chr14	-	24761389	24761990	24761389	24761536	24761857	24761990	6333	16,9	28,38	13,8	15,11	197	99	0.0564699883115	0.626830033425	0.223,0.106	0.303,0.268	-0.121
7217	"ENSG00000168291.8"	"PDHB"	chr3	-	58415434	58415965	58415434	58415526	58415854	58415965	7217	0,0	87,59	4,2	78,61	197	99	0.0570596489095	0.631902437458	0.0,0.0	0.025,0.016	-0.021
3638	"ENSG00000184009.5"	"ACTG1"	chr17	-	79478213	79478829	79478213	79478652	79478788	79478829	3638	17,3	2,2	45,23	1,1	197	99	0.0576804321761	0.637295169426	0.81,0.43	0.958,0.92	-0.319
2851	"ENSG00000166987.10"	"MBD6"	chr12	+	57917811	57918199	57917811	57917875	57918062	57918199	2851	8,0	51,34	8,4	29,21	197	99	0.0585321587043	0.644238036739	0.073,0.0	0.122,0.087	-0.068
3709	"ENSG00000108883.8"	"EFTUD2"	chr17	-	42930884	42931724	42930884	42931003	42931636	42931724	3709	46,6	130,158	26,18	87,68	197	99	0.0587146803748	0.644238036739	0.151,0.019	0.131,0.117	-0.039
6866	"ENSG00000204628.7"	"GNB2L1"	chr5	-	180668491	180669345	180668491	180668639	180669122	180669345	6866	36,157	8,6	45,52	0,0	197	99	0.0586717035191	0.644238036739	0.693,0.929	1.0,1.0	-0.189
103	"ENSG00000145029.7"	"NICN1"	chr3	-	49462381	49462871	49462381	49462486	49462799	49462871	103	6,23	11,15	14,8	4,3	197	99	0.0593268277544	0.645459346491	0.215,0.435	0.638,0.573	-0.28
2580	"ENSG00000170889.9"	"RPS9"	chr19	+	54710143	54710592	54710143	54710330	54710420	54710592	2580	49,44	50,66	97,64	91,41	188	99	0.0590002714792	0.645459346491	0.34,0.26	0.36,0.451	-0.105
3903	"ENSG00000169727.8"	"GPS1"	chr17	+	80014161	80014426	80014161	80014267	80014345	80014426	3903	13,33	273,210	16,8	239,193	176	99	0.0592272117632	0.645459346491	0.026,0.081	0.036,0.023	0.024
5208	"ENSG00000204356.7"	"NELFE"	chr6	-	31922331	31922873	31922331	31922669	31922835	31922873	5208	8,4	0,78	5,3	99,75	197	99	0.059368163327	0.645459346491	1.0,0.025	0.025,0.02	0.49
6142	"ENSG00000156256.10"	"USP16"	chr21	+	30414792	30415920	30414792	30414849	30415743	30415920	6142	23,10	179,121	24,16	119,100	197	99	0.0597098584501	0.647695548837	0.061,0.04	0.092,0.074	-0.032
4786	"ENSG00000169714.12"	"CNBP"	chr3	-	128889921	128890381	128889921	128890126	128890288	128890381	4786	15,30	16,15	34,23	10,8	197	99	0.0602732376437	0.652320812862	0.32,0.501	0.631,0.591	-0.201
7344	"ENSG00000164039.10"	"BDH2"	chr4	-	104006505	104007697	104006505	104006619	104006855	104007697	7344	0,7	1,0	1,1	0,0	197	99	0.0607983206433	0.65651157121	0.0,1.0	1.0,1.0	-0.5
1872	"ENSG00000160741.12"	"CRTC2"	chr1	-	153927348	153927642	153927348	153927465	153927540	153927642	1872	6,1	36,48	8,4	33,21	173	99	0.0612078865119	0.659438813506	0.087,0.012	0.122,0.098	-0.061
4012	"ENSG00000068438.10"	"FTSJ1"	chrX	+	48336348	48336906	48336348	48336556	48336836	48336906	4012	19,42	136,127	17,9	112,82	197	99	0.0617766685635	0.664064324378	0.066,0.143	0.071,0.052	0.043
2360	"ENSG00000100038.15"	"TOP3B"	chr22	-	22311402	22313065	22311402	22311967	22312863	22313065	2360	127,21	50,30	92,81	29,27	197	99	0.0623622462307	0.668849136375	0.561,0.26	0.615,0.601	-0.197
6112	"ENSG00000267796.3"	"LIN37"	chr19	+	36245146	36245420	36245146	36245220	36245293	36245420	6112	0,0	18,14	3,2	13,9	171	99	0.0626649303985	0.669118435284	0.0,0.0	0.118,0.114	-0.116
6471	"ENSG00000196419.8"	"XRCC6"	chr22	+	42017353	42018090	42017353	42017414	42017993	42018090	6471	8,4	23,6	7,6	7,4	197	99	0.0626683792811	0.669118435284	0.149,0.251	0.334,0.43	-0.182
2590	"ENSG00000187994.9"	"RINL"	chr19	-	39366970	39367421	39366970	39367130	39367332	39367421	2590	4,4	18,22	6,5	12,8	197	99	0.0630446261968	0.671629776173	0.1,0.084	0.201,0.239	-0.128
6622	"ENSG00000241973.6"	"PI4KA"	chr22	-	21066980	21067678	21066980	21067085	21067568	21067678	6622	64,56	62,20	53,31	58,42	197	99	0.0633441864219	0.673314767279	0.342,0.585	0.315,0.271	0.17
3486	"ENSG00000116478.7"	"HDAC1"	chr1	+	32797276	32797843	32797276	32797407	32797690	32797843	3486	34,51	573,854	54,31	560,440	197	99	0.0640319594507	0.679000756264	0.029,0.029	0.046,0.034	-0.011
4373	"ENSG00000165516.6"	"KLHDC2"	chr14	+	50246312	50246524	50246312	50246393	50246465	50246524	4373	5,4	36,20	12,8	31,20	170	99	0.0643068754883	0.679000756264	0.075,0.104	0.184,0.189	-0.097
7522	"ENSG00000171552.8"	"BCL2L1"	chr20	-	30309457	30310400	30309457	30310133	30310219	30310400	7522	267,123	60,28	161,157	55,48	184	99	0.064214811796	0.679000756264	0.705,0.703	0.612,0.638	0.079
2178	"ENSG00000188002.6"	"RP11-43F13.1"	chr5	-	1599034	1599942	1599034	1599384	1599741	1599942	2178	12,5	30,27	9,8	15,11	197	99	0.0645958142075	0.680542626673	0.167,0.085	0.232,0.268	-0.124
2533	"ENSG00000071564.10"	"TCF3"	chr19	-	1615283	1615820	1615283	1615519	1615684	1615820	2533	12,32	80,123	15,10	111,90	197	99	0.0653442368417	0.682388718948	0.07,0.116	0.064,0.053	0.035
2569	"ENSG00000100802.10"	"C14orf93"	chr14	-	23467635	23468365	23467635	23467950	23468262	23468365	2569	39,24	4,4	62,45	2,2	197	99	0.0649763303322	0.682388718948	0.831,0.751	0.94,0.919	-0.139
4542	"ENSG00000197622.8"	"CDC42SE1"	chr1	-	151027491	151028469	151027491	151027602	151028152	151028469	4542	261,72	376,447	207,158	365,311	197	99	0.0653026383381	0.682388718948	0.259,0.075	0.222,0.203	-0.046
7269	"ENSG00000215041.5"	"NEURL4"	chr17	-	7224878	7225329	7224878	7225106	7225183	7225329	7269	12,5	40,38	10,7	22,15	175	99	0.0653363688061	0.682388718948	0.145,0.069	0.205,0.209	-0.1
4215	"ENSG00000158856.13"	"DMTN"	chr8	+	21926526	21927029	21926526	21926571	21926929	21927029	4215	12,0	69,34	14,7	55,30	197	99	0.065706267884	0.684667937995	0.08,0.0	0.113,0.105	-0.069
2064	"ENSG00000141499.12"	"WRAP53"	chr17	+	7591794	7592397	7591794	7591879	7591965	7592397	2064	31,40	77,98	22,16	91,60	184	99	0.0659105178692	0.685296694526	0.178,0.18	0.115,0.125	0.059
4859	"ENSG00000167996.11"	"FTH1"	chr11	-	61734783	61735103	61734783	61734843	61734929	61735103	4859	2239,2015	134,127	2107,1264	186,85	184	99	0.0663988903844	0.68555342638	0.9,0.895	0.859,0.889	0.023
5006	"ENSG00000130560.4"	"UBAC1"	chr9	-	138836873	138837519	138836873	138837096	138837450	138837519	5006	383,176	1,11	383,265	3,2	197	99	0.0664093145031	0.68555342638	0.995,0.889	0.985,0.985	-0.043
666	"ENSG00000163214.16"	"DHX57"	chr2	-	39081195	39082394	39081195	39081320	39082198	39082394	666	3,3	44,51	4,3	23,17	197	99	0.066294833409	0.68555342638	0.033,0.029	0.08,0.081	-0.05
6759	"ENSG00000183258.7"	"DDX41"	chr5	-	176943288	176943836	176943288	176943448	176943725	176943836	6759	20,13	102,131	11,7	134,100	197	99	0.0665110632061	0.68555342638	0.09,0.048	0.04,0.034	0.032
1797	"ENSG00000099622.9"	"CIRBP"	chr19	+	1271138	1271364	1271138	1271245	1271327	1271364	1797	15,13	459,676	17,14	380,365	180	99	0.0669892087812	0.68665295858	0.018,0.01	0.024,0.021	-0.009
5030	"ENSG00000214706.6"	"IFRD2"	chr3	-	50326877	50327193	50326877	50327059	50327142	50327193	5030	1,3	18,32	7,5	26,18	181	99	0.0669084687785	0.68665295858	0.029,0.049	0.128,0.132	-0.091
