ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1845	"ENSG00000162994.11"	"CLHC1"	chr2	-	55407645	55407848	55408705	55408880	55404737	55404917	55433405	55433512	1845	2,5	11,5	0,1	3,4	197	197	0.662920335183	1.0	0.154,0.5	0.0,0.2	0.227
1846	"ENSG00000105281.8"	"SLC1A5"	chr19	-	47287773	47287816	47287851	47287927	47287353	47287401	47290656	47291851	1846	1,0	298,215	0,0	23,22	174	141	0.835071595802	1.0	0.003,0.0	0.0,0.0	0.002
1847	"ENSG00000131323.10"	"TRAF3"	chr14	+	103352525	103352606	103357661	103357754	103342694	103342862	103363597	103363738	1847	2,21	3,37	13,15	16,15	179	191	0.262833073105	1.0	0.416,0.377	0.464,0.516	-0.094
184	"ENSG00000143612.14"	"C1orf43"	chr1	-	154186368	154186422	154192311	154192413	154184933	154185100	154192817	154193009	184	70,293	116,420	127,155	188,214	197	152	0.728911424216	1.0	0.318,0.35	0.343,0.359	-0.017
1854	"ENSG00000164366.3"	"CCDC127"	chr5	-	216575	216807	216843	216974	196985	206073	218207	218330	1854	92,120	0,3	35,42	0,0	197	197	0.547882351241	1.0	1.0,0.976	1.0,1.0	-0.012
1855	"ENSG00000000419.8"	"DPM1"	chr20	-	49557665	49557746	49558567	49558663	49557401	49557470	49562273	49562299	1855	648,451	52,14	423,354	25,18	194	179	0.833873315925	1.0	0.92,0.967	0.94,0.948	-0.0
1856	"ENSG00000000419.8"	"DPM1"	chr20	-	49557401	49557470	49558567	49558663	49552684	49552799	49562273	49562299	1856	345,292	330,326	144,187	139,178	194	167	0.593828854892	1.0	0.474,0.435	0.471,0.475	-0.018
1857	"ENSG00000000419.8"	"DPM1"	chr20	-	49558567	49558663	49562273	49562299	49557665	49557746	49562383	49562460	1857	72,102	72,16	67,52	46,32	124	194	0.284617281915	1.0	0.61,0.909	0.695,0.718	0.053
1858	"ENSG00000000419.8"	"DPM1"	chr20	-	49558567	49558663	49562273	49562299	49552684	49552799	49562383	49562398	1858	65,53	47,31	35,37	24,23	124	194	0.984355205333	1.0	0.684,0.728	0.695,0.716	0.0
1859	"ENSG00000000419.8"	"DPM1"	chr20	-	49558567	49558663	49562273	49562299	49557401	49557470	49562383	49562460	1859	63,78	170,128	30,33	68,81	124	194	0.635722861573	1.0	0.367,0.488	0.408,0.389	0.029
185	"ENSG00000069248.9"	"NUP133"	chr1	-	229622768	229622874	229623212	229623360	229622117	229622275	229625701	229625849	185	32,343	3,0	76,102	0,0	197	197	0.777988861581	1.0	0.914,1.0	1.0,1.0	-0.043
1862	"ENSG00000153094.17"	"BCL2L11"	chr2	+	111881309	111881716	111907620	111907724	111878505	111878765	111921709	111926024	1862	1,0	3,0	7,11	5,6	197	197	1	1.0	0.25,NA	0.583,0.647	-0.365
1865	"ENSG00000153094.17"	"BCL2L11"	chr2	+	111907620	111907724	111911356	111911481	111881626	111881716	111921709	111921808	1865	46,35	1,5	39,21	2,2	197	197	0.913546375972	1.0	0.979,0.875	0.951,0.913	-0.005
1868	"ENSG00000103479.10"	"RBL2"	chr16	+	53476569	53476770	53480953	53481018	53472927	53473058	53485614	53485743	1868	71,50	20,14	19,21	7,7	197	163	0.516299324068	1.0	0.746,0.747	0.692,0.713	0.044
1869	"ENSG00000103479.10"	"RBL2"	chr16	+	53480953	53481018	53485614	53485743	53472927	53473058	53487363	53487524	1869	5,0	45,42	0,0	2,3	163	197	1	1.0	0.118,0.0	0.0,0.0	0.059
1870	"ENSG00000103479.10"	"RBL2"	chr16	+	53480953	53481018	53485614	53485743	53476569	53476770	53487363	53487524	1870	43,30	45,40	3,2	4,5	163	197	0.529461422179	1.0	0.536,0.475	0.475,0.326	0.105
1871	"ENSG00000114786.11"	"ABHD14A-ACY1"	chr3	+	52021003	52021077	52021324	52021469	52020620	52020677	52021571	52021640	1871	57,0	95,0	53,43	71,54	172	197	1	1.0	0.407,NA	0.461,0.477	-0.062
1872	"ENSG00000114786.11"	"ABHD14A-ACY1"	chr3	+	52020968	52021077	52021324	52021469	52020620	52020677	52021571	52021640	1872	0,1	33,33	1,1	42,47	197	197	0.807812194124	1.0	0.0,0.029	0.023,0.021	-0.007
1874	"ENSG00000079387.9"	"SENP1"	chr12	-	48491776	48491907	48495251	48495299	48490125	48490210	48499810	48500091	1874	4,4	90,101	2,2	66,55	146	197	0.834651528567	1.0	0.057,0.051	0.039,0.047	0.011
1875	"ENSG00000079387.9"	"SENP1"	chr12	-	48491776	48491907	48495251	48495299	48490125	48490210	48499184	48499617	1875	7,7	81,99	4,3	62,52	146	197	0.843479413197	1.0	0.104,0.087	0.08,0.072	0.02
1877	"ENSG00000079387.9"	"SENP1"	chr12	-	48491776	48491907	48495251	48495299	48482583	48482743	48499184	48499617	1877	8,12	1,2	1,2	0,1	146	197	0.269998933148	1.0	0.915,0.89	1.0,0.73	0.038
1878	"ENSG00000079387.9"	"SENP1"	chr12	-	48490125	48490196	48495251	48495299	48482583	48482743	48499239	48499641	1878	11,8	53,31	0,0	3,4	146	169	1	1.0	0.194,0.23	0.0,0.0	0.212
1879	"ENSG00000079387.9"	"SENP1"	chr12	-	48490125	48490210	48491776	48491907	48482583	48482743	48495251	48495299	1879	58,70	81,76	17,21	21,24	197	183	0.880075196937	1.0	0.399,0.461	0.429,0.448	-0.008
1880	"ENSG00000079387.9"	"SENP1"	chr12	-	48490125	48490210	48491776	48491920	48482583	48482743	48495251	48495299	1880	1,8	78,74	1,1	19,22	197	183	0.777417405454	1.0	0.012,0.091	0.047,0.041	0.007
1881	"ENSG00000177337.3"	"DLGAP1-AS1"	chr18	+	3594404	3594482	3596576	3596673	3594124	3594238	3597173	3597370	1881	7,2	0,4	2,1	2,2	176	195	0.474083038003	1.0	1.0,0.356	0.526,0.356	0.237
1882	"ENSG00000100387.8"	"RBX1"	chr22	+	41349558	41349637	41363802	41363888	41347362	41347480	41368479	41369313	1882	68,197	108,134	136,142	134,132	177	184	0.82100032696	1.0	0.396,0.604	0.513,0.528	-0.02
1883	"ENSG00000100387.8"	"RBX1"	chr22	+	41360050	41360121	41363802	41363888	41347362	41347480	41368479	41369313	1883	3,12	142,158	4,5	166,146	169	184	0.24365024068	1.0	0.022,0.076	0.026,0.036	0.018
1886	"ENSG00000051825.10"	"MPHOSPH9"	chr12	-	123707584	123707674	123712009	123712163	123706239	123706270	123714807	123715069	1886	2,28	1,16	8,10	4,5	197	188	0.824346730618	1.0	0.656,0.625	0.656,0.656	-0.015
1888	"ENSG00000051825.10"	"MPHOSPH9"	chr12	-	123687796	123687922	123694602	123694709	123687170	123687631	123699290	123699381	1888	0,88	30,5	35,40	18,22	197	197	0.602989224751	1.0	0.0,0.946	0.66,0.645	-0.18
1889	"ENSG00000051825.10"	"MPHOSPH9"	chr12	-	123646661	123646765	123647560	123647681	123645682	123645930	123648496	123648637	1889	62,108	88,96	84,69	72,59	197	197	0.245739691495	1.0	0.413,0.529	0.538,0.539	-0.068
1890	"ENSG00000051825.10"	"MPHOSPH9"	chr12	-	123687170	123687631	123687660	123687922	123686710	123686866	123694602	123694709	1890	23,18	30,77	23,19	56,41	197	197	0.929069896753	1.0	0.434,0.189	0.291,0.317	0.008
1892	"ENSG00000123349.9"	"PFDN5"	chr12	+	53689622	53689725	53690237	53690335	53689325	53689423	53691633	53691708	1892	2150,2904	22,5	2407,1653	18,11	197	196	1	1.0	0.99,0.998	0.993,0.993	0.001
1894	"ENSG00000123349.9"	"PFDN5"	chr12	+	53689622	53689725	53690002	53690251	53689335	53689423	53691633	53691708	1894	1694,2575	0,1	1902,1570	1,1	197	197	1	1.0	1.0,1.0	0.999,0.999	0.001
1896	"ENSG00000123349.9"	"PFDN5"	chr12	+	53690027	53690059	53690213	53690251	53689622	53689725	53691633	53691708	1896	1490,1702	2,2	1723,1214	3,3	130	136	1	1.0	0.999,0.999	0.998,0.998	0.001
1897	"ENSG00000123349.9"	"PFDN5"	chr12	+	53690002	53690059	53690213	53690251	53689622	53689725	53691633	53691708	1897	695,853	2,2	983,751	3,3	155	136	1	1.0	0.997,0.997	0.997,0.995	0.001
1898	"ENSG00000123349.9"	"PFDN5"	chr12	+	53689622	53689675	53690027	53690059	53689335	53689423	53691633	53691708	1898	121,1492	96,1109	532,701	389,627	151	130	0.567776225035	1.0	0.52,0.537	0.541,0.49	0.013
1899	"ENSG00000123349.9"	"PFDN5"	chr12	+	53689622	53689675	53690002	53690251	53689335	53689423	53691633	53691708	1899	80,1432	0,3	482,687	1,1	151	197	1	1.0	1.0,0.998	0.998,0.999	0.001
1900	"ENSG00000123349.9"	"PFDN5"	chr12	+	53689622	53689675	53690002	53690059	53689335	53689423	53691633	53691708	1900	80,1432	67,1078	482,687	363,608	151	155	0.63402038052	1.0	0.551,0.577	0.577,0.537	0.007
1901	"ENSG00000123349.9"	"PFDN5"	chr12	+	53689622	53689675	53690237	53690335	53689325	53689423	53691633	53691708	1901	121,1492	1,10	532,701	7,8	151	196	1	1.0	0.994,0.995	0.99,0.991	0.004
1905	"ENSG00000168803.10"	"ADAL"	chr15	+	43625468	43625632	43627312	43627368	43624097	43624198	43627893	43628024	1905	1,1	14,12	0,0	1,1	197	154	1	1.0	0.053,0.061	0.0,0.0	0.057
1906	"ENSG00000168803.10"	"ADAL"	chr15	+	43625508	43625632	43627312	43627368	43624097	43624198	43627893	43628024	1906	20,8	14,12	4,2	2,4	197	154	0.994388819682	1.0	0.528,0.343	0.61,0.281	-0.01
1908	"ENSG00000024048.6"	"UBR2"	chr6	+	42630995	42631157	42633163	42633250	42629921	42630015	42633904	42633983	1908	11,88	4,56	15,24	6,9	197	185	0.336309011388	1.0	0.721,0.596	0.701,0.715	-0.049
1909	"ENSG00000024048.6"	"UBR2"	chr6	+	42630995	42631157	42633149	42633250	42629921	42630015	42633904	42633983	1909	50,54	56,44	12,13	9,8	197	197	0.367338804654	1.0	0.472,0.551	0.571,0.619	-0.083
1910	"ENSG00000024048.6"	"UBR2"	chr6	+	42611951	42612074	42612210	42612274	42610153	42610219	42613203	42613328	1910	0,21	0,14	11,10	9,8	197	162	1	1.0	NA,0.552	0.501,0.507	0.048
1911	"ENSG00000137804.8"	"NUSAP1"	chr15	+	41634583	41634652	41641295	41641439	41625068	41625248	41643185	41643327	1911	829,710	457,329	46,69	23,29	167	197	0.652724724742	1.0	0.682,0.718	0.702,0.737	-0.02
1912	"ENSG00000137804.8"	"NUSAP1"	chr15	+	41657602	41657780	41663724	41663825	41650346	41650456	41667909	41668026	1912	234,184	0,1	7,6	0,0	197	197	1	1.0	1.0,0.995	1.0,1.0	-0.002
1913	"ENSG00000137804.8"	"NUSAP1"	chr15	+	41657602	41657780	41663724	41663882	41650346	41650456	41667909	41668026	1913	234,184	532,443	7,6	15,14	197	197	0.781444186079	1.0	0.305,0.293	0.318,0.3	-0.01
1914	"ENSG00000137804.8"	"NUSAP1"	chr15	+	41657602	41657787	41663724	41663825	41650346	41650456	41667909	41668026	1914	3,428	0,1	68,126	0,0	197	197	1	1.0	1.0,0.998	1.0,1.0	-0.001
1915	"ENSG00000137804.8"	"NUSAP1"	chr15	+	41657602	41657787	41663724	41663882	41650346	41650456	41667909	41668026	1915	0,454	0,555	247,244	290,292	197	197	1	1.0	NA,0.45	0.46,0.455	-0.008
1916	"ENSG00000137804.8"	"NUSAP1"	chr15	+	41663724	41663882	41667909	41668026	41657599	41657787	41669393	41669502	1916	75,336	212,1067	231,181	698,541	197	197	0.910838120109	1.0	0.261,0.239	0.249,0.251	0.0
1917	"ENSG00000137804.8"	"NUSAP1"	chr15	+	41657599	41657787	41663724	41663825	41650346	41650456	41667909	41668026	1917	4,312	0,1	50,91	0,0	197	197	1	1.0	1.0,0.997	1.0,1.0	-0.002
1918	"ENSG00000137804.8"	"NUSAP1"	chr15	+	41657599	41657787	41663724	41663882	41650346	41650456	41667909	41668026	1918	0,318	0,555	172,172	290,292	197	197	1	1.0	NA,0.364	0.372,0.371	-0.008
1919	"ENSG00000137804.8"	"NUSAP1"	chr15	+	41641295	41641439	41643185	41643345	41634583	41634652	41648236	41648338	1919	399,351	0,3	16,20	0,0	197	197	0.280952420146	1.0	1.0,0.992	1.0,1.0	-0.004
1921	"ENSG00000137804.8"	"NUSAP1"	chr15	+	41657599	41657780	41663724	41663825	41650354	41650456	41667909	41668026	1921	203,153	0,1	5,5	0,0	197	197	1	1.0	1.0,0.994	1.0,1.0	-0.003
1922	"ENSG00000137804.8"	"NUSAP1"	chr15	+	41657599	41657780	41663724	41663882	41650346	41650456	41667909	41668026	1922	203,153	532,443	5,5	15,14	197	197	0.810458382508	1.0	0.276,0.257	0.25,0.263	0.01
1923	"ENSG00000087586.13"	"AURKA"	chr20	-	54963367	54963562	54963742	54963840	54963211	54963258	54965611	54965721	1923	17,24	1,0	52,37	2,1	196	197	0.721919370238	1.0	0.945,1.0	0.963,0.974	0.004
1925	"ENSG00000166548.11"	"TK2"	chr16	-	66570866	66570920	66575781	66575856	66565282	66565372	66582880	66582912	1925	12,6	14,11	6,4	6,4	173	152	0.532411298218	1.0	0.43,0.324	0.468,0.468	-0.091
1928	"ENSG00000077232.12"	"DNAJC10"	chr2	+	183597225	183597269	183600975	183601113	183595756	183595834	183604271	183604436	1928	0,44	4,29	39,41	24,14	142	197	0.229571730173	1.0	0.0,0.678	0.693,0.802	-0.409
192	"ENSG00000150977.9"	"RILPL2"	chr12	-	123907590	123907704	123915054	123915206	123899935	123900468	123920628	123921264	192	15,25	53,48	16,18	57,56	197	197	0.397167181892	1.0	0.221,0.342	0.219,0.243	0.051
1930	"ENSG00000077232.12"	"DNAJC10"	chr2	+	183597225	183597269	183600975	183601113	183595756	183595834	183605025	183605115	1930	78,37	71,36	52,47	45,41	142	197	0.760663021526	1.0	0.604,0.588	0.616,0.614	-0.019
1936	"ENSG00000197312.7"	"DDI2"	chr1	+	15964801	15964929	15970016	15970145	15959933	15960060	15976214	15976318	1936	31,0	2,6	28,37	17,20	197	197	0.861746411612	1.0	0.939,0.0	0.622,0.649	-0.166
1939	"ENSG00000197312.7"	"DDI2"	chr1	+	15964776	15964929	15970016	15970145	15959933	15960060	15976214	15976318	1939	2,0	26,17	0,0	4,7	197	197	1	1.0	0.071,0.0	0.0,0.0	0.035
193	"ENSG00000185798.6"	"WDR53"	chr3	-	196287866	196288362	196293747	196294178	196281055	196281678	196295389	196295510	193	17,12	53,30	8,7	33,30	197	197	0.350222000263	1.0	0.243,0.286	0.195,0.189	0.072
1940	"ENSG00000227681.1"	"RP11-307P5.1"	chr6	+	148043304	148043374	148052243	148052414	147981872	147981955	148054864	148054947	1940	2,0	0,0	1,1	1,0	168	197	1	1.0	1.0,NA	0.54,1.0	0.23
1941	"ENSG00000227681.1"	"RP11-307P5.1"	chr6	+	147983197	147983281	148052243	148052414	147981872	147981955	148054864	148054947	1941	2,0	1,0	2,2	1,0	182	197	1	1.0	0.684,NA	0.684,1.0	-0.158
1942	"ENSG00000227681.1"	"RP11-307P5.1"	chr6	+	147983197	147983281	148013535	148013623	147981872	147981955	148054864	148054947	1942	3,0	10,11	3,2	11,9	182	186	0.555665522848	1.0	0.235,0.0	0.218,0.185	-0.084
1943	"ENSG00000227681.1"	"RP11-307P5.1"	chr6	+	147983197	147983281	148043304	148043374	147981872	147981955	148054864	148054947	1943	2,0	2,0	3,2	2,1	182	168	1	1.0	0.48,NA	0.581,0.649	-0.135
1944	"ENSG00000227681.1"	"RP11-307P5.1"	chr6	+	148013535	148013623	148052243	148052414	147981872	147981955	148054864	148054947	1944	9,10	1,0	8,7	1,0	186	197	0.808088155787	1.0	0.905,1.0	0.894,1.0	0.005
1945	"ENSG00000227681.1"	"RP11-307P5.1"	chr6	+	148013535	148013623	148043304	148043374	147981872	147981955	148054864	148054947	1945	9,10	2,0	13,8	2,1	186	168	0.874340670075	1.0	0.803,1.0	0.854,0.878	0.035
1946	"ENSG00000227681.1"	"RP11-307P5.1"	chr6	+	148013535	148013623	148054864	148054947	147981872	147981955	148058452	148058692	1946	4,5	160,226	9,6	457,322	186	181	0.534305459775	1.0	0.024,0.021	0.019,0.018	0.004
1947	"ENSG00000104517.8"	"UBR5"	chr8	-	103270543	103270652	103270944	103270982	103269859	103269945	103271212	103271357	1947	0,4	2,29	1,0	8,7	136	197	0.877261279061	1.0	0.0,0.167	0.153,0.0	0.007
1949	"ENSG00000164327.8"	"RICTOR"	chr5	-	38978684	38978752	38981968	38982138	38975638	38975706	38991050	38991177	1949	17,36	23,21	12,13	9,10	197	166	0.746497477861	1.0	0.384,0.591	0.529,0.523	-0.039
194	"ENSG00000185842.10"	"DNAH14"	chr1	+	225231587	225231685	225237911	225238078	225231445	225231491	225239152	225239497	194	1,12	1,15	2,2	3,2	196	197	0.87932626843	1.0	0.501,0.446	0.401,0.501	0.023
1950	"ENSG00000164327.8"	"RICTOR"	chr5	-	38947756	38947823	38949457	38949529	38947365	38947543	38949813	38950822	1950	60,51	4,2	5,7	0,0	170	165	1	1.0	0.936,0.961	1.0,1.0	-0.051
1951	"ENSG00000113387.7"	"SUB1"	chr5	+	32594676	32594978	32597289	32597408	32591668	32591791	32599066	32599175	1951	1,3	1,4	2,2	2,1	197	197	0.712735760192	1.0	0.5,0.429	0.5,0.667	-0.119
1952	"ENSG00000113387.7"	"SUB1"	chr5	+	32594676	32594721	32597289	32597408	32591668	32591791	32599066	32599175	1952	2,3	4,9	1,1	1,1	143	197	0.342469518601	1.0	0.408,0.315	0.579,0.579	-0.217
1953	"ENSG00000113387.7"	"SUB1"	chr5	+	32588617	32588690	32591668	32591723	32571196	32571280	32599066	32599175	1953	0,3	3,1	1,1	2,1	171	153	0.231728211222	1.0	0.0,0.729	0.309,0.472	-0.026
1954	"ENSG00000113387.7"	"SUB1"	chr5	+	32588617	32588690	32591668	32591791	32571196	32571280	32599066	32599175	1954	0,3	1947,1550	1,1	1240,1136	171	197	1	1.0	0.0,0.002	0.001,0.001	0.0
1955	"ENSG00000113387.7"	"SUB1"	chr5	+	32588617	32588690	32591668	32591723	32585604	32585731	32599066	32599175	1955	1669,1819	3,1	1341,1520	2,1	171	153	1	1.0	0.998,0.999	0.998,0.999	0.0
1957	"ENSG00000163808.12"	"KIF15"	chr3	+	44822376	44822414	44826336	44826434	44819606	44819683	44827886	44828066	1957	31,6	3,40	6,12	9,18	136	196	0.597867211415	1.0	0.937,0.178	0.49,0.49	0.068
1959	"ENSG00000092208.12"	"GEMIN2"	chr14	+	39594195	39594240	39597483	39597552	39591633	39591747	39601161	39601272	1959	42,40	31,20	32,23	21,17	143	167	0.716486762048	1.0	0.613,0.7	0.64,0.612	0.03
1960	"ENSG00000258984.1"	"UBE2F-SCLY"	chr2	+	238925174	238925275	238933982	238934053	238903385	238903451	238944518	238944581	1960	0,0	1,17	2,1	8,6	197	169	1	1.0	0.0,0.0	0.177,0.125	-0.151
1961	"ENSG00000258984.1"	"UBE2F-SCLY"	chr2	+	238925174	238925275	238933982	238934053	238903385	238903451	238939196	238939254	1961	0,1	13,142	1,1	59,72	197	169	0.552314905883	1.0	0.0,0.006	0.014,0.012	-0.01
1963	"ENSG00000258984.1"	"UBE2F-SCLY"	chr2	+	238933982	238934053	238939196	238939254	238903385	238903451	238940862	238940895	1963	6,15	109,173	10,7	107,87	169	156	0.591206156484	1.0	0.048,0.074	0.079,0.069	-0.013
1964	"ENSG00000258984.1"	"UBE2F-SCLY"	chr2	+	238925207	238925275	238933982	238934053	238903385	238903451	238944518	238944581	1964	148,226	8,15	128,90	10,6	166	169	0.541858985391	1.0	0.95,0.939	0.929,0.939	0.01
1965	"ENSG00000130713.11"	"EXOSC2"	chr9	+	133572968	133573014	133577520	133577697	133570878	133570980	133578439	133578568	1965	186,137	93,73	9,9	6,7	144	197	0.286014508189	1.0	0.732,0.72	0.672,0.638	0.071
1966	"ENSG00000130713.11"	"EXOSC2"	chr9	+	133570878	133570980	133572968	133573014	133569172	133569300	133574715	133574781	1966	137,146	8,8	53,53	1,1	197	144	0.452666125389	1.0	0.926,0.93	0.975,0.975	-0.047
1967	"ENSG00000130713.11"	"EXOSC2"	chr9	+	133576253	133576322	133576945	133577129	133574715	133574781	133577520	133577697	1967	209,181	1,0	107,138	0,1	167	197	1	1.0	0.996,1.0	1.0,0.994	0.001
1971	"ENSG00000152601.13"	"MBNL1"	chr3	+	152173330	152173366	152174055	152174150	152165408	152165562	152177059	152177134	1971	139,180	216,274	145,115	197,164	134	193	0.49984608574	1.0	0.481,0.486	0.515,0.502	-0.025
1972	"ENSG00000152601.13"	"MBNL1"	chr3	+	152017193	152017420	152052925	152053019	151962109	151962229	152132729	152132898	1972	27,16	5,2	1,1	0,0	197	192	1	1.0	0.84,0.886	1.0,1.0	-0.137
1973	"ENSG00000130164.7"	"LDLR"	chr19	+	11213339	11213462	11215895	11216276	11210898	11211021	11217240	11217363	1973	80,85	83,91	88,59	88,61	197	197	0.840427530142	1.0	0.491,0.483	0.5,0.492	-0.009
1974	"ENSG00000130164.7"	"LDLR"	chr19	+	11217240	11217363	11218067	11218190	11213339	11213462	11221327	11221447	1974	5,3	134,127	1,1	36,44	197	197	0.769066357651	1.0	0.036,0.023	0.027,0.022	0.005
1975	"ENSG00000130164.7"	"LDLR"	chr19	+	11238683	11238761	11240188	11240346	11233849	11234020	11241956	11242160	1975	14,198	28,307	36,57	70,106	176	197	0.403154973554	1.0	0.359,0.419	0.365,0.376	0.019
1976	"ENSG00000130164.7"	"LDLR"	chr19	+	11210898	11211021	11213339	11213462	11200037	11200291	11215895	11216276	1976	46,65	18,42	66,51	42,33	197	197	0.473502609044	1.0	0.719,0.607	0.611,0.607	0.054
1977	"ENSG00000130164.7"	"LDLR"	chr19	+	11218067	11218190	11221327	11221447	11217240	11217363	11222189	11222315	1977	152,124	66,71	48,59	18,22	197	197	0.256202422409	1.0	0.697,0.636	0.727,0.728	-0.061
1978	"ENSG00000130164.7"	"LDLR"	chr19	+	11224210	11224438	11226769	11226888	11224046	11224125	11230767	11230909	1978	128,106	12,3	32,48	1,2	197	197	0.749525575825	1.0	0.914,0.972	0.97,0.96	-0.022
1979	"ENSG00000168014.12"	"C2CD3"	chr11	-	73872443	73872601	73879003	73879139	73850649	73850873	73879388	73879658	1979	2,0	43,42	0,0	25,25	197	197	0.551566264342	1.0	0.044,0.0	0.0,0.0	0.022
1980	"ENSG00000226314.3"	"ZNF192P1"	chr6	+	28132526	28132679	28134278	28135332	28130357	28130544	28137179	28137372	1980	0,3	1,16	2,1	5,4	197	197	0.482450039581	1.0	0.0,0.158	0.286,0.2	-0.164
1981	"ENSG00000131747.10"	"TOP2A"	chr17	-	38551700	38551791	38552534	38552717	38548836	38548989	38554809	38554893	1981	321,234	325,242	473,653	567,758	197	189	0.251399847002	1.0	0.487,0.481	0.445,0.453	0.035
1982	"ENSG00000145016.9"	"KIAA0226"	chr3	-	197423824	197423920	197426057	197426102	197422736	197422852	197427483	197428017	1982	1,0	42,31	0,0	21,27	143	194	1	1.0	0.031,0.0	0.0,0.0	0.015
1985	"ENSG00000196678.9"	"ERI2"	chr16	-	20802091	20802254	20803879	20804026	20800800	20800879	20810584	20810673	1985	1,1	2,2	0,0	4,3	197	197	1	1.0	0.333,0.333	0.0,0.0	0.333
1986	"ENSG00000196678.9"	"ERI2"	chr16	-	20802091	20802254	20803879	20804088	20800800	20800879	20810584	20810673	1986	1,2	2,2	1,2	5,4	197	197	0.476129482061	1.0	0.333,0.5	0.167,0.333	0.166
1987	"ENSG00000196678.9"	"ERI2"	chr16	-	20811278	20811360	20811623	20811724	20810584	20810673	20812524	20812681	1987	2,55	3,63	10,17	10,15	197	180	0.530767591747	1.0	0.379,0.444	0.477,0.509	-0.082
1988	"ENSG00000196678.9"	"ERI2"	chr16	-	20802171	20802254	20803879	20804026	20800800	20800879	20810584	20810673	1988	1,1	1,2	0,0	2,1	197	181	1	1.0	0.479,0.315	0.0,0.0	0.397
1989	"ENSG00000196678.9"	"ERI2"	chr16	-	20802171	20802254	20803879	20804088	20800800	20800879	20810584	20810673	1989	1,2	1,2	1,2	2,1	197	181	0.974753886899	1.0	0.479,0.479	0.315,0.648	-0.003
198	"ENSG00000197993.3"	"KEL"	chr7	-	142651551	142651630	142654913	142654962	142651270	142651459	142655038	142655060	198	0,1	52,39	0,0	14,14	147	177	1	1.0	0.0,0.03	0.0,0.0	0.015
1990	"ENSG00000206560.6"	"ANKRD28"	chr3	-	15778539	15778740	15793256	15793327	15776916	15777004	15807740	15807819	1990	55,41	58,36	25,21	31,25	169	197	0.411085658792	1.0	0.525,0.57	0.485,0.495	0.057
1991	"ENSG00000112062.6"	"MAPK14"	chr6	+	36040649	36040761	36040822	36040882	36027065	36027124	36041467	36041497	1991	71,116	0,0	67,59	1,0	197	158	0.359142580586	1.0	1.0,1.0	0.982,1.0	0.009
1992	"ENSG00000112062.6"	"MAPK14"	chr6	+	36063763	36063843	36067964	36068044	36044313	36044385	36070347	36070426	1992	81,118	17,11	107,82	19,16	178	178	0.38984626419	1.0	0.827,0.915	0.849,0.837	0.028
1995	"ENSG00000264538.2"	"SUZ12P"	chr17	+	29061882	29062115	29069867	29070017	29058903	29059141	29070318	29070387	1995	16,10	2,2	1,1	0,0	197	197	1	1.0	0.889,0.833	1.0,1.0	-0.139
1996	"ENSG00000264538.2"	"SUZ12P"	chr17	+	29061882	29062115	29070318	29070387	29058903	29059141	29086508	29086557	1996	0,1	0,31	1,1	11,18	197	167	1	1.0	NA,0.027	0.072,0.045	-0.032
1997	"ENSG00000264538.2"	"SUZ12P"	chr17	+	29061882	29062115	29086508	29086557	29058903	29059141	29093520	29093606	1997	0,2	21,23	1,1	17,18	197	147	0.766223986702	1.0	0.0,0.061	0.042,0.04	-0.011
1998	"ENSG00000264538.2"	"SUZ12P"	chr17	+	29070318	29070387	29086508	29086557	29062050	29062115	29093520	29093606	1998	16,0	0,0	9,11	12,16	167	147	1	1.0	1.0,NA	0.398,0.377	0.613
